500,analytics,android,app,basketball,berlin,church,code,data,di,english,fans,far,france,francisco,game,gay,god,google,got,holiday,just,love,man,mashable,miss,mom,mt,nfl,nice,obama,omg,online,playlist,pm,problem,published,reading,report,running,seo,software,startup,susan,sustainability,test,things,wine,women,yahoo,author
0.00837663749735057,0.0,0.017393101455771092,0.003038048993747332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004026969458123698,0.009040463239646959,0.0,0.0,0.0056119061767790955,0.0,0.019074064802571733,0.0026391578407558825,0.05021556144085837,0.006742396182916416,0.14880198394265204,0.059943172592964965,0.08286948551083809,0.0,0.10025561679366196,0.004298823178540927,0.0,0.0,0.049223218569714886,0.0,0.0,0.0,0.0,0.0,0.005978495141219937,0.0,0.005994584945663444,0.003284485548624864,0.009825289288680558,0.0,0.0,0.0,0.0,0.0,0.0,0.017106480152850045,0.0,0.0031137471390086,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06575108581513409,0.07131134448545673,0.0,0.0,0.0,0.0,0.0,0.0,0.04229214908006032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07558835001544169,0.0,0.04815546639342532,0.0,0
0.008886542135025209,0.0,0.0,0.0,0.0,0.01286663595163964,0.0,0.007811989944125642,0.006624833110938371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013530847982174512,0.0,0.0,0.0,0.012891927291706571,0.0,0.0,0.0,0.017406515282521524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069688390428660615,0.0,0.0,0.0,0.0,0.0,0.05749400019738572,0.0,0.0,0.0,0.019819727300387027,0.0,0
0.0,0.0,0.0,0.0,0.0,0.08486479263560616,0.0,0.0,0.021847788742854632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01756847039246829,0.0,0.267737257626727,0.06452856278092366,0.019995039604041257,0.0,0.0212579018400021,0.0,0.0,0.0,0.0,0.0,0.06408416371744476,0.0,0.0,0.0,0.0,0.06870980412001983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021787578532098287,0.0,0
0.0,0.0,0.0,0.18731348818178176,0.0,0.0,0.0,0.020637172295572447,0.0,0.0,0.0,0.0,0.033781662481468036,0.0,0.0,0.04718275042566245,0.028871503413407364,0.08552928347533971,0.0,0.1548041521689173,0.0,0.2025541734726335,0.07753525514348893,0.01601689164705649,0.0,0.0,0.048190470942278484,0.0,0.0,0.0,0.0,0.025667093611234627,0.014608064570588997,0.0,0.0,0.01675496318502331,0.0,0.0,0.018409794822621964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369759151836368,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.06867307640174293,0.0,0.165675901295428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07001850721575921,0.033306255851706816,0.0,0.11279456137226157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725512642998468,0.0,0.0,0.20743394367520596,0.0,0.0,0.0,0.06512992492855607,0.0397600214348303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03241754367683115,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811943803491327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.010843544504306656,0.0,0.0,0.018477597788637938,0.0,0.011144442727081986,0.0,0.0050384356367993025,0.0,0.0,0.0,0.0,0.05007568550337748,0.006128342718033389,0.013616006258648068,0.00627986920970776,0.029871949421781837,0.012032635620030095,0.11128037904058664,0.0905181261935403,0.02039873017042533,0.0,0.02891611867815108,0.0,0.0,0.0,0.009760543367441973,0.0,0.0,0.018604481696818973,0.0066437454363029,0.0,0.0071129068102613905,0.0,0.0035660248170745587,0.0,0.011689625138673882,0.0,0.0048418013055510755,0.0,0.0,0.0,0.004245934998564553,0.005814974996915349,0.02069341981117289,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006026242440840713,0.0,0.0,0.0,0.007250183917788087,0.0009864553401613787,0.0008473191445894991,0.0,0.0,0.0,0.0,0.0198701524557542,0.0024656849260096033,0.0016553259742979702,0.0031313469789624906,0.015094000880710138,0.00046770783725320203,0.0,0.0,0.0028144113648628536,0.0,0.0,0.0,0.0,0.0007495025318281528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027998751143867066,0.0,0.003567462233243433,0.0,0
0.0,0.0,0.0,0.007861268667659778,0.0,0.0,0.0,0.0,0.07271470371586425,0.0,0.0,0.0,0.0,0.04018723596101298,0.15468077768753194,0.021782088908452752,0.0,0.0,0.034145481006466534,0.006496900158562676,0.008723326708489203,0.05500580783736607,0.011931477823559796,0.0,0.03661470278242654,0.15722537335319556,0.0,0.0,0.0,0.0,0.041680814090786264,0.011849307427347643,0.020231598945782785,0.0,0.0858054507657266,0.0,0.0,0.06980226226660959,0.04249474479497711,0.0,0.0,0.02106102901126792,0.0,0.0,0.21035293114981712,0.01846910985013004,0.025294172433185533,0.05625808034576279,0.0,0.011081746421050542,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02578920999572074,0.0,0.0,0.0,0.00805897359665468,0.00904611461639798,0.0,0.0,0.008423121439559872,0.0,0.0,0.005281615263594708,0.02261112849260736,0.026986443965545268,0.10635357362705294,0.12226823642657515,0.005718709579679394,0.0,0.027359533257578648,0.017206041840054254,0.0,0.0,0.010945330889114408,0.0,0.03665696374841127,0.00260784928315835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035709971573903367,0.014671863223036263,0.09137086473854883,0.04050401687067638,0.0,0
0.014603453166019537,0.0,0.0,0.0,0.021923958993068687,0.0,0.018050317803955305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016032858703989968,0.058701269370157225,0.0,0.04655401370362639,0.009201978225129541,0.07003484154007067,0.0,0.18159028165456936,0.12459881485714877,0.0597810765098027,0.0,0.06885317416849265,0.007494375037319867,0.016032858703989968,0.0,0.023837096106447228,0.0,0.007983272289286915,0.0,0.0,0.0,0.010422639612337857,0.0,0.015676034780914817,0.0,0.005709655853963754,0.0,0.0,0.0,0.0,0.0,0.0,0.034083049512286176,0.0,0.0,0.0,0
0.0,0.006061685523995989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054189470465718466,0.010305824956541344,0.007712121372553531,0.0,0.0,0.0035904992160882905,0.013182331606944351,0.004881436899613862,0.003377067919480391,0.05783027565977049,0.00862757410645535,0.14144527862807998,0.10325446758098557,0.01828273141691909,0.02414186484870916,0.023324935635502524,0.0,0.058839579340608864,0.0,0.06998451036088656,0.005152912478270672,0.01757886320595901,0.04335396967593565,0.0,0.0,0.0038250429429413494,0.0,0.003835337204538321,0.004202829632607776,0.01257244593105281,0.0,0.0,0.0,0.0,0.0,0.009133190767531059,0.009381198011722887,0.0055640557036301715,0.0,0.0,0
0.011772616774079751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02975868707187182,0.0,0.008470376426036636,0.0,0.006462468128916187,0.003943516763869004,0.0,0.0,0.0185455046105038,0.003528674609146339,0.0,0.008962624916537288,0.01620091959936416,0.0,0.0,0.0042697068549973965,0.0,0.0,0.0,0.0,0.005659546352150068,0.0,0.06593057713068763,0.0,0.006657669878904225,0.0,0.0483019224346281,0.008424854400979448,0.004616051449784418,0.0,0.0076712830165996514,0.0,0.0,0.0,0.0,0.010031165231282613,0.013738075366098456,0.0,0.008752187691189845,0.0,0
0.01437012356699891,0.0,0.014918934788083675,0.005211773752481719,0.0,0.0,0.017761915234541664,0.0,0.0,0.0,0.0,0.027633068152738444,0.010339277854447592,0.0,0.0,0.033695292211557835,0.0,0.006544312517393618,0.009054951774258177,0.08183756691913854,0.011566582213545172,0.233389566099074,0.2254405387951536,0.049021593651391325,0.0,0.010423547504963436,0.0,0.0,0.0,0.02814748095266636,0.006908267038184611,0.0628457436535584,0.008941942309315724,0.0,0.04063308126991115,0.03076832939871372,0.00842274925216336,0.05141855931410491,0.005634535719456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016769240379780424,0.0596757391523347,0.02670816969105753,0.0,0
0.0,0.0,0.0,0.011566802151908176,0.0,0.0,0.0,0.004672678235085729,0.003962590032752753,0.007348633027016846,0.0,0.0,0.019122149677457696,0.0,0.0,0.0071220936611480455,0.0,0.07746232199523566,0.010048098847157471,0.14020331510161174,0.008556803268378666,0.2832678326811767,0.1580001196746683,0.05439828183896882,0.0,0.011566802151908176,0.0,0.0,0.0,0.08329252412362534,0.0,0.15110043987093275,0.0033075648348568853,0.0,0.0,0.011380999879685707,0.0,0.011411629337117757,0.0,0.004156438612095024,0.0,0.005164746429354093,0.0,0.0,0.0,0.01811654484702978,0.0403183962887638,0.0,0.007903339101752041,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014082646166246644,0.0,0.0,0.03973657956224624,0.0,0.0,0.03200632404477162,0.03471294764754314,0.0,0.09468915601884326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01308021698599824,0.0,0.0,0.0,0.0,0.0,0.0,0.016437204302765147,0.0,0.0,0.0,0.0,0.0,0.0,0.02452993938793112,0.0,0.07813708538332714,0.02149384952117666,0
0.0025579445184689426,0.0,0.0,0.005566310424334825,0.0,0.0,0.0,0.0,0.0019069234449590872,0.0,0.0,0.0,0.005521309331002824,0.015808490963865246,0.0,0.005141064531297093,0.0,0.0,0.0016118208133683821,0.004600245152190632,0.0,0.010386089557399154,0.03238512722899865,0.005235634175971504,0.0,0.0037108736162232156,0.0,0.0,0.0,0.0,0.0073782095415068655,0.0,0.0015917046369112414,0.0,0.0028931461032545252,0.0,0.0,0.005491636366181354,0.014041606230249104,0.0,0.0,0.0,0.0,0.02574700016829801,0.0,0.0,0.0014924988747784876,0.0,0.7625689338679088,0.0026155422333246888,0
0.010765050784473968,0.0,0.0,0.05465994248796832,0.0,0.0,0.0,0.10409686233224766,0.008025243541785547,0.0,0.010884709279361068,0.0,0.0,0.0,0.0,0.01442403470601129,0.0,0.0,0.04069986534759184,0.006453342039125962,0.06065389141975749,0.01639110730269356,0.047405935475980585,0.0,0.012123073822342678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013397304848885648,0.0,0.0,0.0,0.0,0.0,0.008441968210514234,0.0,0.0,0.020919826469325845,0.0,0.0,0.017411885931649208,0.0,0.01884344175577835,0.0,0.09603752176323246,0.011007449445201323,0
0.0,0.0,0.0,0.026691088886108404,0.0,0.007611064684782303,0.0,0.0,0.019594101178721096,0.007267461830091566,0.010630261564538793,0.005054192907997334,0.01512874488404119,0.0,0.005771232984586908,0.00352171238123059,0.0,0.0,0.0,0.00630248471324996,0.021155717298686844,0.06136376468164915,0.014468045289713731,0.003586494117875009,0.0,0.034317114282139384,0.016186178103153155,0.0,0.0,0.006864374611974125,0.020216771631989337,0.0,0.02289721199800265,0.0,0.0,0.0,0.006162211058261396,0.011285579280085922,0.0948131705479403,0.008221055222506242,0.0,0.0,0.0,0.0,0.0340097097744827,0.00895821696939318,0.030671576290955405,0.0,0.0039080203788302076,0.0,0
0.00515825015349577,0.0,0.010710499085387836,0.0,0.007744008458518327,0.0,0.0,0.009069038939132692,0.011536280104956064,0.0,0.05737145126263433,0.0,0.0074227032678018685,0.012751512060113431,0.005663146581198247,0.02073453643440849,0.02537525828998084,0.0,0.05525568411077457,0.027830019483700858,0.0,0.08115869390797001,0.011357664670670498,0.06334784182422591,0.0,0.0,0.0,0.3624413811966878,0.0,0.04041489198549258,0.014878606719266043,0.005639723022145607,0.006419537740858963,0.0,0.005834204465126886,0.022088987489043418,0.01209360446213659,0.02214843513944015,0.004045107142503768,0.008067087380030745,0.0,0.0,0.010751834697587332,0.0,0.0,0.008790443210201185,0.018058286630532026,0.0,0.034513461986474564,0.0,0
0.0,0.0,0.0,0.004783495066396416,0.0,0.0,0.01630232583556099,0.0,0.0,0.0,0.0,0.012681157265804002,0.037958581439419666,0.0,0.007240118692278117,0.008836106845199539,0.008110326972492156,0.09610451451389933,0.004155429532795457,0.12255204932498424,0.02654023926461491,0.21421072575372446,0.23595560090763645,0.04049390980182011,0.0,0.04783495066396416,0.0,0.0,0.019230689313697945,0.02583445534343328,0.0,0.05047120790627257,0.0,0.0,0.0,0.023533279146714572,0.0,0.009438645516149351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007695612130678019,0.04107890384959978,0.0490268396201261,0.0,0
0.055752762662419984,0.0,0.057882023528755176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033422196912040694,0.0,0.05659360297921023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27754137811715257,0.0,0.0,0.0,0.0,0.039898428437544035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650607821543055,0.0,0.0,0.0,0
0.0,0.0,0.0,0.05728434602246935,0.0,0.0,0.07809085709699164,0.020827207210727564,0.035324359842976064,0.010918185465176302,0.007985123968893788,0.0,0.028410614042608893,0.0,0.0,0.005290803011042274,0.0194249087831757,0.0,0.06966819948476616,0.0662792444179706,0.006356608414770067,0.13627957945308464,0.013041538200112543,0.016164381264413132,0.008893599715980631,0.005728434602246935,0.0,0.0,0.0,0.04125044857100369,0.007593107034674081,0.0,0.009828387449011723,0.0,0.053593412100431496,0.022545665660306826,0.0,0.0056515855898838395,0.0,0.024701610476197983,0.0,0.0,0.0,0.0,0.0,0.0,0.036863264372974214,0.0,0.029355841348271086,0.008075167296192884,0
0.0023432464048076967,0.01325156616198295,0.0,0.001699702866330242,0.0,0.0,0.0,0.0,0.015721812286947485,0.0032395710903300253,0.0,0.002252976020032693,0.0,0.0028963247129913817,0.0,0.0015698517426610532,0.0,0.0,0.01033574148772482,0.0014047096325811898,0.0,0.013082224577015387,0.0,0.007993645464912044,0.0,0.001699702866330242,0.0,0.0,0.0,0.0,0.0,0.002561965841613525,0.0072905337489306676,0.0,0.0026503132323965907,0.0,0.0,0.0,0.0,0.0,0.00916144984273368,0.0,0.0,0.0,0.0,0.00199662422682338,0.0,0.0,0.0,0.0,0
0.0,0.0,0.005552500754320666,0.0038794160713293796,0.0,0.0,0.0,0.0,0.0,0.0,0.0009012822410603314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007301785220414864,0.0,0.0,0.0009048175468954246,0.005888002150829325,0.0,0.002007644092774929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005546658449237375,0.0,0.0,0.0012723664749398568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0007403480207619095,0.0,0.0,0.0005370206267634113,0.0,0.0,0.0009150929515340283,0.0006508258449087915,0.0005519224471158456,0.0,0.0,0.0,0.0005326790587400869,0.0,0.0008128142757545956,0.001983976807875016,0.0,0.0,0.0,0.00266290560162926,0.001787729146973464,0.007890893284965367,0.011410918463496508,0.000505117992412388,0.0,0.0010740412535268226,0.0,0.0,0.0,0.00048338558620323566,0.0,0.0,0.00460688403937757,0.0,0.01674731391438915,0.006340730938403602,0.0008678792091299032,0.0005298163017338138,0.0005805819759813215,0.0005789223086700809,0.0009648524719752383,0.0,0.0,0.2384632251719409,0.0,0.0018924985330195515,0.002159875986272386,0.0,0.0077056196956023955,0.0022710557265958487,0
0.007176516758620117,0.0,0.0,0.005205575512616516,0.032322011240840616,0.0,0.02661118711016744,0.0,0.016050076099788542,0.059529811733314425,0.021768861137758104,0.006900051198781538,0.0051634907973146325,0.0,0.0,0.07211832684331347,0.00882595652369377,0.03268264760268242,0.013566274399830784,0.09894871088512376,0.0,0.23675437640249156,0.14221416484300242,0.02448164671189025,0.0,0.052055755126165164,0.09575620186685076,0.0,0.0,0.014057002908008888,0.0,0.23539126008637545,0.0,0.0,0.0,0.005121956224781613,0.0,0.05135740843164379,0.02251133879493504,0.016835240455566725,0.0,0.0,0.0,0.0,0.03482288017662196,0.006114938315947549,0.03768591851293345,0.007450596025027994,0.1173761876910406,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133593245248168,0.0,0.0,0.0,0.007667516794694269,0.04376721862825459,0.019588610870726646,0.12351794233587067,0.0870761262335445,0.0,0.013703318869819929,0.008826410956909633,0.0,0.0,0.0,0.007944871429223687,0.0,0.0,0.007571823080138106,0.0,0.0,0.008684628708901477,0.0,0.0348320059060442,0.0,0.01903020462823372,0.0,0.0,0.0,0.06998848030963806,0.0,0.010368298072306159,0.042599376159603713,0.0,0.04523167980726325,0.0,0
0.005137242913309942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013404181009744828,0.0,0.0,0.0,0.0018481184813359285,0.0,0.0,0.005162523490947982,0.0,0.002339556994462723,0.011329840217118659,0.001539815571770429,0.0020674958788876045,0.006518400881854269,0.008483557495986883,0.008762479786990577,0.008677967665213357,0.0018631814577571547,0.0,0.0056400831242315146,0.0,0.0,0.0024696688041478173,0.0,0.003196696920912568,0.0,0.002905222183046157,0.007333009648848763,0.0,0.0036763724155526936,0.002014316617363326,0.0,0.0,0.0049916267200624,0.002677011823855983,0.0036934955613934046,0.004154605928043325,0.010943304595225791,0.016486014715019967,0.0,0.005728817354972231,0.0026264595861235944,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05731870027841,0.0,0.0,0.02793938580818136,0.0,0.07096438837066192,0.10262068187544587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290014434918695,0.12427857608841565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004056312826241983,0.0,0.00034342649325531775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005855229994709544,0.0,0.0,0.0,0.0,0.0004829309048255315,0.0,0.0,0.001061256748005065,0.0,0.0,0.0,0.0,0.04378373723649876,0.0032833246311167264,0.0005765556291920036,0.0,0.0,0.0005030445581101508,0.0,0
0.0,0.0,0.0,0.004611955392243697,0.0,0.018411630694000248,0.0,0.027946596604016768,0.0,0.0,0.0,0.0,0.004574669826181473,0.0,0.19545351493751068,0.017038475025274457,0.0,0.0,0.0,0.045738287270222826,0.020470789310141613,0.09035642461768006,0.19599488107320304,0.021689871233306828,0.0,0.11529888480609245,0.05873303130212986,0.0,0.0,0.03321068353383829,0.012226401578788284,0.020854831297927475,0.0,0.0,0.01438266257640281,0.0,0.0,0.004550084350403128,0.004986062064141537,0.004971808772510005,0.0,0.0,0.0,0.0,0.0,0.0,0.014839283565702013,0.033004819956771486,0.009453740171662568,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02978190650329442,0.0,0.0,0.0,0.0,0.03770129911684615,0.0,0.0248136923329907,0.13326844481630393,0.08403374895057457,0.09114008606135428,0.0,0.0,0.030024642107082118,0.0,0.0,0.0,0.0,0.0,0.0,0.02575693327550309,0.0,0.0,0.0,0.0,0.08886555217401616,0.0,0.06473470201837388,0.0,0.0,0.0,0.05951963610051522,0.0,0.0,0.024151587574709442,0.04297343849757613,0.0,0.0,0
0.0,0.0,0.0,0.008586877468070618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008517456461171372,0.014632195962520448,0.0,0.007930871227140994,0.0,0.02156471572575881,0.007459433683956367,0.08515890440946933,0.0095285049686571,0.09613270364358294,0.16290967529419373,0.01615351847434296,0.0,0.051521264808423714,0.04860154390795558,0.0,0.0,0.015458522789245959,0.011382006470514084,0.0,0.0,0.0,0.04016804718532603,0.008448942944430458,0.0,0.016943362831308508,0.009283416761789074,0.01851375787199553,0.0,0.0,0.0,0.0,0.0,0.0,0.020721651477852827,0.0,0.008800834089328708,0.060523054657358875,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040768069524531686,0.0,0.0,0.0,0.0,0.0,0.12007798949891225,0.0,0.0,0.0,0.0,0.0,0.0,0.08326648264578322,0.030102645223434588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03402901436429148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05699387590448705,0.0,0.0,0.0,0.06381619362130203,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05004297310113006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031186597249028086,0.0,0.03983702509240113,0.02511963406016297,0.027243882828784892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030797375886358024,0.0,0.0,0.0,0.0,0.0,0.07762470769529957,0.0,0.06450113352173258,0.0,0.0,0.0,0.0,0.0,0.028877875826080555,0.0,0.036794759472120915,0.0,0
0.0,0.08968974137102312,0.0,0.0,0.0,0.0,0.0,0.0,0.2758750627450818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08049417943424397,0.08730119187458824,0.0,0.08930179592472172,0.01917331992124497,0.0,0.0,0.0,0.017258380828780184,0.0,0.0,0.032896040533645136,0.0,0.0,0.0,0.0,0.0,0.041457193304057546,0.0,0.0,0.0,0.0,0.038008413904859824,0.0,0.0,0.030845737546136637,0.0,0.0,0.02702793638016761,0
0.0,0.0,0.0,0.0,0.0,0.0,0.06068399583829135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12075995859984835,0.0,0.0618729059934275,0.0,0.0,0.07475445674866944,0.08107608796021631,0.0,0.0,0.03561229209006276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07026908074327598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04183340898474122,0.0,0.0,0.0,0.0,0
0.0,0.0,0.02412762773810283,0.016857468544675687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02116756168779551,0.0,0.027863515341086092,0.018706039929438305,0.1415433637383483,0.07675650862675472,0.0,0.0,0.016857468544675687,0.0,0.0,0.03388534279834758,0.015173825563241572,0.0,0.0,0.0,0.0,0.0,0.0331733602700396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013560016015931492,0.0,0.01727750097511326,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0393425983869853,0.0,0.0,0.036126100811081585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08651565285305148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006241003412632358,0.0,0.026042023411507503,0.0,0.0,0.0,0.003024304702718035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030799366480830613,0.0,0.05566584853012303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13409642671009211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025921549844866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333757573336979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0012841809494934884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006159772433547888,0.0,0.0,0.0,0.0,0.0,0.0002697308415122435,0.0005132199914414044,0.0010336434798303544,0.004345161467552236,0.0014137833729259682,0.0,0.0,0.0006209977281269329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005017973149434613,0.0003063334100258518,0.0,0.0013389036492428956,0.0,0.0,0.0,0.0006155203893112077,0.0,0.0,0.0004995257216077031,0.0004444084226153447,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08269239596494095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1842781592302457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1901286250203565,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020916102337807527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05370748261753912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04213863068962509,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06955911045530316,0.0,0.09156280585690316,0.0,0.0,0.1681539751083758,0.0,0.0,0.0,0.0,0.0,0.0,0.09972596975981184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05465248240019616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.018701725328226768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019828090035971267,0.0068125619494844,0.0,0.0,0.0,0.0,0.01736508115739787,0.009912222220877726,0.01330904750412422,0.058745069831955786,0.13045967151358234,0.0037604350567228936,0.08689721873206753,0.003997939533731221,0.005657063190679485,0.0,0.0,0.014394578150676175,0.0,0.006026102988441757,0.006859343165027879,0.0,0.024935633770969023,0.003933718996384799,0.0,0.0,0.0,0.0,0.02154901497085801,0.005355415522916729,0.005744223869500697,0.031701414504909944,0.0,0.0,0.012863645324788352,0.0,0.0,0.01690725275747051,0
