albert einstein,angry birds,case study,check new,check video,cloud computing,college football,coming soon,data science,day today,facebook album,facebook twitter,feel free,good point,google glass,google reader,great post,great tips,happy friday,iphone app,liked youtube,ll try,look forward,looks like,love love,love rt,makeup beauty,man steel,mobile app,muchas gracias,new year,open source,que es,questions ask,rt mashable,san francisco,search engine,search engines,semantic web,sneak peek,sound like,sustainable business,thanks rt,travel blog,ve got,ve heard,washington post,web site,york ny,youtube playlist,author
0.0,0.0,0.0,0.009405921091562628,0.0,0.0,0.0,0.008586909605360456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435818317546451,0.0,0.0,0.0,0.00883741309473179,0.01855161408435417,0.023920327821208426,0.0,0.0,0.01442548321252667,0.0,0.0,0.0172217536879064,0.0,0.0,0.0,0.0,0.008137831077841934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073380863935629545,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48180212571377895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5522618728719446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.03226771676172696,0.027213947963587268,0.0,0.0,0.0,0.024844319752791454,0.0,0.0,0.0,0.0,0.0,0.0,0.03128822346379273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05113819215610721,0.0,0.0,0.06505921959290374,0.0,0.0,0.03019324311640672,0.0,0.13287287277650775,0.0,0.0,0.0,0.0,0.023545010566536826,0.0,0.0,0.0,0.0,0.030402163996824775,0.0,0.05217141217090118,0.0,0.0,0.0,0.0,0.06792537029120073,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05396126202262656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4255030698646728,0.0,0.0,0.0,0.0,0.0,0.1359503862868068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12258987318220445,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1933951809723317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10189579883911426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16003410202954702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.061981167736039934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06904948981577416,0.0,0.0,0.5544923179267632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571425933478052,0.0,0.0,0.05713084233215636,0.2604773416669871,0.0,0
0.0,0.0,0.0,0.0,0.01538098276778591,0.0,0.0,0.011650627988578015,0.0,0.0,0.0,0.0,0.028317961354399693,0.015254608945752328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028317961354399693,0.03455758354241966,0.0038943821613359212,0.0,0.0,0.0,0.0,0.016561984499517502,0.0,0.0,0.0,0.016721490479562333,0.0,0.0,0.006116385162584765,0.0,0.014934356826013068,0.006564211073920659,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.01647550573322077,0.0,0.0,0.07030882023006135,0.015040916998620209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01866749771310203,0.042308456093761965,0.0381691868317933,0.0,0.0,0.018279190903667586,0.0,0.0,0.0,0.039387285771103585,0.0,0.0,0.0,0.0,0.12066318603320535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33164167196766137,0.0,0.0,0.0,0.021154228046880982,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3436635975218018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845757576603893,0.1969171934079826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.02947026435928189,0.0,0.0,0.0,0.026904169579546017,0.0,0.0,0.0,0.0,0.0,0.03522664927148464,0.03388233923442518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17986175196540385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06584563263510887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031828750734014394,0.0,0.010287436305154805,0.0,0.0,0.0018064857965853465,0.0,0.0,0.0,0.0,0.0,0.0,0.011738923255746507,0.0,0.0,0.0,0.0,0.002377293348754573,0.0,0.0,0.0,0.0036002830548009994,0.0,0.0,0.0,0.0,0.0042873300782816995,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.026841539044589156,0.016175128095329526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01604222938591996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529364598731473,0.034130544309386265,0.0,0.0,0.0,0.0,0.0,0.008190910979200388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010470294749871548,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3348687842848549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.04401010155942081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050979612283481135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05786840097818769,0.0,0.0,0.0,0.0,0.0,0.0,0.080580213405785,0.0,0.0,0.0,0.0,0.03807673578406925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1373389907436943,0.04527423583203208,0.0,0.0,0.37562407721528096,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3437648506347947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464123936811291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018299566088814057,0.0,0.0,0.0,0.0,0.0,0.00669593424915565,0.006294520954853431,0.0,0.0,0.0,0.0,0.028924954008481357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06057140848763309,0.0,0.00410825005185393,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7517903770568242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.02091609371968674,0.0,0.0,0.0045266590490597065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002750619025461257,0.011646784988447291,0.001629938973566268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055769007588955526,0.0,0.0,0.0,0.0,0.0,0.0,0.0047528408375741285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13074616330680522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15623603080967946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.21473315906748466,0.0,0.06268374697931704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034756607416051355,0.06722240767552612,0.0,0.0,0.0,0.0,0.0,0.25812082085140475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12373170772407922,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22490166077724372,0.0930127777273856,0.10540317409215327,0.04754550054570079,0.0,0.0,0.0910779980632313,0.07712924623887467,0.1349256088388682,0.2609582740531297,0.09812565435969987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04492926857351759,0.0,0.0,0.0,0.045854104226985416,0.0,0.0786876016984636,0.0,0.03202187485773686,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047806745921072806,0.030820850123809862,0.028973176816242136,0.0,0.0,0.0,0.0,0.03698312534646235,0.0,0.0,0.0,0.04980437297324476,0.01048542786945708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009454973302290918,0.0,0.0,0.015124787663225659,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003416215856588777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.02688166756551105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01296445075068191,0.005489461426276063,0.011523549801234304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007655386526142035,0.0,0.0,0.0,0.0,0.02240149231652562,0.0,0.00911627458586457,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13313285891865834,0.0,0.0,0.0,0.0,0.0,0.2741736655429597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023146891885926,0.0,0.0,0.0,0.0,0.0,0.0,0.022336830178603825,0.0,0.013236173282096848,0.0,0.0,0.0,0.0,0.0,0.0,0.049149387217356,0.1101887902146033,0.0,0.0,0.0,0.01741849660039949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015706695270161615,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017515195308977483,0.0,0.0,0.0,0.0095544081473491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01865963314838899,0.0,0.06286689600027093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056688656932341154,0.0,0.0,0.0,0.02067257019387211,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06733344819015291,0.060745846133056024,0.06320373431239007,0.0,0.0,0.0,0.03447716473636291,0.0,0.3134221868013731,0.0,0.0,0.0,0.0,0.12802276637433296,0.05740325381608456,0.0,0.0,0.14367123622467107,0.0,0.0,0.0,0.0,0.06871216602562731,0.0,0.0,0.0,0.0,0.040912302124789586,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.003924241635096499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029384442845198276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00239502763537896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0022091745466312797,0.0037263473953517813,0.0,0.018083026726754887,0.0,0.0,0.0,0.0,0.0,0.002158228891975018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011371248027990586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.03770743030058808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03544899920419807,0.08034244596939029,0.0,0.0,0.0,0.0,0.0,0.02056912143565296,0.0,0.0,0.0,0.0,0.034711616616012984,0.0,0.03818927467235345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699045355196432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03456318315325108,0.07833481162682189,0.2826835423907937,0.0,0.0,0.033844226623543416,0.05732185038145635,0.020055130679055764,0.07757685635743787,0.0,0.0,0.0,0.0,0.0,0.018617491672854473,0.03339107973314248,0.0,0.0,0.0,0.0,0.03339107973314248,0.0,0.0,0.0,0.06815682066267041,0.0,0.26316003567045193,0.0,0.0,0.0,0.03916740581341095,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.015810859567397126,0.0,0.0,0.0,0.0,0.012173469029727314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015446246190619113,0.0,0.0,0.0,0.06264301102253657,0.0,0.033911311903251584,0.015939184543852424,0.0,0.0,0.014794388159623759,0.0,0.016276595794638058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127817359585433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584711076369464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584711076369464,0.0,0.0,0.0,0.0,0.0,0.0,0.08254069732622933,0.0,0.0,0.0,0.12500345153902195,0.0,0.0,0.0,0.5323681662941301,0.0,0.0981430503307896,0.0,0.11906147619118924,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011859729717380156,0.0,0.0,0.0,0.0,0.0,0.0,0.07429322432522432,0.0,0.0,0.006522988359052937,0.0,0.011859729717380156,0.0,0.0,0.0,0.0,0.012110784357403393,0.0,0.0,0.012739310267471706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019020789096228684,0.0,0.0,0.0,0.0,0.0,0.056454332972470385,0.0,0
0.0,0.0,0.0,0.0,0.16432813268171284,0.0,0.0,0.024894715387655583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10248384756217688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06657119984417502,0.0,0.0,0.0,0.0,0.02359277060855809,0.0,0.0,0.0,0.0,0.0,0.0,0.07841585945741536,0.0,0.06382257901389983,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04736153613911557,0.0,0.0,0.0,0.0,0.22527060968348456,0.0,0.0,0.04409147793849276,0.0,0.0,0.16369882345207862,0.0,0.04502483564442082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03535724349518952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.006976653198105973,0.02522543710371996,0.0,0.0,0.028661255393924983,0.0,0.0,0.019848465289659004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00917352495105365,0.0,0.0,0.0,0.0,0.0,0.0,0.006386945083533797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038969971384084094,0.0,0.0,0.0,0.013607195777868186,0.007177048700578084,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07749257363632353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451656192958741,0.0,0.0,0.0,0.0,0.0,0.0,0.13475951623930996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1446558063945278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.015033428787833791,0.0,0.017743428285483084,0.0,0.0,0.0,0.053230284856449255,0.0,0.0,0.0,0.014340922504163259,0.0,0.0,0.0,0.0,0.0,0.06226703619270443,0.0,0.0,0.041003115283405,0.0,0.0,0.0,0.0,0.0,0.0,0.007612766723550722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019462526612728775,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.003414709377216156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002192210122381849,0.0,0.0,0.0,0.0,0.0,0.0,0.0021709986433554873,0.0,0.20007569337423656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002237097756627162,0.0,0.0,0.0,0.0,0.002664006233413857,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02519857634308281,0.0,0.0,0.0,0.0,0.0,0.0,0.046784465555745725,0.0,0.0,0.04921248738510884,0.052503021086506764,0.43108963528662,0.04195473394308349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.006017344817712054,0.01450458158283294,0.0,0.0,0.00274669516738384,0.0,0.0,0.03423849698669027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2740994931033772,0.0033380521495728088,0.0,0.0,0.003825698175961664,0.0,0.0,0.0,0.0,0.0,0.003672482092115194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00469446805925667,0.003095092702659704,0.0,0.0,0.004279812123336285,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06936287367701309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09127993065572737,0.0,0.0,0.0,0.20735782634191413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.07766069527379182,0.0,0.0,0.0,0.0,0.0,0.01477206732160751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012161127703098832,0.03403839948184671,0.0,0.04641502433160006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010097910414721809,0.0,0.0,0.0,0.0,0.0,0
